id,age,anciennete,satisfaction,salaire,depart,promotions_recues,annees_depuis_derniere_promotion,jours_absence,niveau_etude,type_poste,type_contrat,departement
4369,24,8,0.6,60811,1,0,5,3,Master,Technicien,CDI,IT
4370,55,10,0.66,68094,0,4,2,17,Bac,Directeur,CDD,Finance
4371,37,22,0.7,56769,1,4,6,10,Master,Manager,CDD,IT
4372,43,1,0.61,38086,1,4,6,23,Licence,Directeur,CDI,Production
4373,53,14,0.87,56357,1,1,4,15,Doctorat,Manager,CDI,RH
4374,59,27,0.65,68544,0,2,0,28,Doctorat,Manager,CDI,IT
4375,29,3,0.92,54862,0,1,8,9,Bac,Directeur,CDD,Ventes
4376,29,9,0.62,46955,0,2,1,1,Master,Technicien,CDI,IT
4377,27,5,0.25,36200,0,0,3,26,Licence,Technicien,CDI,Ventes
4378,35,29,0.92,33632,1,0,9,22,Bac,Directeur,CDI,RH
4379,53,9,0.71,41700,1,0,9,23,Licence,Manager,CDI,RH
4380,56,31,0.73,62630,1,2,1,9,Master,Technicien,CDI,Production
4381,31,2,0.99,47509,1,0,0,2,Doctorat,Manager,CDI,Production
4382,24,25,0.17,32711,1,1,0,21,Master,Directeur,CDD,RH
4383,33,14,0.49,58871,1,2,0,11,Master,Manager,CDD,IT
4384,52,16,0.32,30457,1,4,6,19,Master,Technicien,CDI,IT
4385,50,26,0.67,39196,1,2,8,27,Doctorat,Technicien,CDD,Production
4386,26,17,0.83,40839,0,1,0,1,Doctorat,Directeur,CDD,IT
4387,46,18,0.97,67467,1,1,9,7,Bac,Directeur,CDD,IT
4388,52,11,0.51,41167,1,1,5,17,Bac,Directeur,CDI,IT
4389,42,23,0.81,36459,0,0,4,8,Bac,Manager,CDI,IT
4390,41,4,0.93,35157,1,4,2,24,Doctorat,Technicien,CDI,Ventes
4391,60,23,0.71,30714,1,4,1,10,Doctorat,Directeur,CDI,Production
4392,43,26,0.32,48930,0,3,1,23,Master,Technicien,CDI,RH
4393,25,29,0.65,55217,0,1,1,25,Master,Technicien,CDD,RH
4394,34,14,0.97,68132,1,0,6,2,Licence,Commercial,CDD,Ventes
4395,41,33,0.99,59117,0,2,3,7,Licence,Technicien,CDI,Production
4396,34,26,0.68,43256,0,0,6,4,Bac,Technicien,CDI,Ventes
4397,38,19,0.9,37583,0,1,9,14,Master,Directeur,CDD,Production
4398,57,31,0.28,51925,0,0,0,9,Master,Directeur,CDI,Ventes
4399,54,3,0.32,52869,1,1,9,13,Licence,Manager,CDI,IT
4400,22,4,0.96,40271,0,2,3,4,Bac,Directeur,CDD,Ventes
4401,36,7,0.22,30835,0,2,8,17,Master,Technicien,CDI,Ventes
4402,34,21,0.27,36013,1,4,6,11,Licence,Manager,CDD,Finance
4403,38,6,0.48,41239,0,3,9,2,Bac,Manager,CDI,Production
4404,45,21,0.63,57540,0,0,5,7,Bac,Directeur,CDD,IT
4405,29,29,0.64,64973,0,3,6,13,Bac,Commercial,CDI,Ventes
4406,48,15,0.36,30154,1,0,1,0,Licence,Commercial,CDI,IT
4407,44,14,0.93,49492,0,4,0,3,Master,Directeur,CDI,Production
4408,29,4,0.92,31923,0,4,9,21,Licence,Commercial,CDD,RH
4409,29,2,0.45,59558,0,2,8,24,Master,Technicien,CDI,Finance
4410,47,22,0.49,50468,0,2,1,7,Master,Directeur,CDI,Finance
4411,34,9,0.73,68030,0,2,1,25,Master,Manager,CDI,Production
4412,60,4,0.7,64636,0,0,2,20,Doctorat,Commercial,CDI,Finance
4413,58,22,0.44,31790,1,3,2,12,Doctorat,Technicien,CDD,RH
4414,49,14,0.47,53420,0,3,2,15,Doctorat,Technicien,CDI,IT
4415,46,17,0.41,60215,1,2,3,15,Bac,Commercial,CDI,Ventes
4416,37,24,0.31,29273,1,4,0,29,Master,Manager,CDI,Production
4417,23,7,0.51,54680,1,3,0,22,Bac,Manager,CDI,Production
4418,39,30,0.72,40434,1,4,3,23,Licence,Manager,CDI,Finance
4419,38,20,0.77,37404,0,2,0,27,Master,Manager,CDI,Ventes
4420,51,1,0.8,68579,0,0,3,8,Doctorat,Directeur,CDI,Finance
4421,60,21,0.44,38487,0,1,1,29,Licence,Manager,CDI,Finance
4422,34,7,0.79,38389,0,3,6,18,Doctorat,Directeur,CDD,IT
4423,53,22,0.11,57385,0,2,5,26,Licence,Manager,CDD,IT
4424,50,31,0.53,63032,0,2,1,7,Master,Manager,CDD,Finance
4425,51,7,0.81,59389,1,3,1,18,Master,Manager,CDI,RH
4426,39,3,0.67,45994,0,1,0,0,Bac,Directeur,CDI,Production
4427,34,29,0.53,37610,0,0,3,12,Doctorat,Manager,CDD,RH
4428,42,18,0.68,46170,1,3,1,12,Doctorat,Directeur,CDD,Production
4429,51,22,0.92,41869,0,0,4,3,Master,Technicien,CDI,Ventes
4430,42,17,0.61,47866,1,2,3,22,Bac,Technicien,CDD,Ventes
4431,38,28,0.82,50930,0,3,0,24,Bac,Manager,CDD,RH
4432,40,22,0.98,38069,0,0,4,9,Doctorat,Commercial,CDI,Finance
4433,36,32,0.74,36571,1,4,4,22,Master,Commercial,CDI,Finance
4434,30,17,0.62,50979,0,4,4,25,Doctorat,Commercial,CDI,Ventes
4435,31,32,0.13,39492,0,4,1,10,Master,Manager,CDD,Finance
4436,52,6,0.44,58290,1,0,3,29,Doctorat,Manager,CDD,IT
4437,44,27,0.61,56721,0,4,4,13,Master,Manager,CDI,Ventes
4438,51,0,0.82,59843,0,2,5,29,Bac,Technicien,CDD,Production
4439,54,33,0.49,38582,0,0,6,4,Bac,Directeur,CDI,Production
4440,30,18,0.96,51409,0,2,9,12,Doctorat,Manager,CDI,Finance
4441,22,30,0.34,35033,1,1,2,14,Bac,Commercial,CDI,Production
4442,56,12,0.77,52077,1,0,2,16,Doctorat,Technicien,CDD,Production
4443,32,23,0.48,54455,1,4,9,15,Bac,Directeur,CDI,RH
4444,55,4,0.54,55385,1,4,1,0,Doctorat,Manager,CDI,RH
4445,37,22,0.82,28847,1,1,8,11,Bac,Commercial,CDI,Production
4446,30,18,0.37,39163,0,3,0,24,Master,Technicien,CDD,Ventes
4447,53,0,0.19,37704,0,1,2,19,Bac,Manager,CDI,Production
4448,36,32,0.57,59849,1,4,2,18,Master,Commercial,CDI,IT
4449,33,32,0.58,34332,1,4,7,26,Bac,Manager,CDD,Ventes
4450,54,31,0.82,33648,0,3,5,20,Bac,Technicien,CDD,IT
4451,35,27,0.97,59793,1,1,2,22,Master,Manager,CDD,IT
4452,29,11,0.15,47704,1,2,0,6,Licence,Manager,CDD,Finance
4453,29,8,0.63,46841,0,1,2,4,Doctorat,Technicien,CDI,RH
4454,48,10,0.71,56038,0,2,3,7,Licence,Manager,CDI,Finance
4455,33,32,0.99,31450,1,4,0,20,Bac,Directeur,CDI,IT
4456,22,18,0.95,36418,1,4,2,25,Doctorat,Commercial,CDI,Finance
4457,32,33,0.74,62575,0,1,3,3,Doctorat,Manager,CDD,Finance
4458,60,6,0.57,59724,1,4,6,13,Doctorat,Technicien,CDD,Ventes
4459,52,30,0.25,61186,1,3,3,5,Doctorat,Manager,CDI,Finance
4460,38,1,0.45,54451,0,0,0,18,Master,Commercial,CDI,Ventes
4461,54,18,0.63,31155,1,2,8,3,Licence,Manager,CDI,Finance
4462,53,31,0.75,37110,1,4,5,23,Licence,Manager,CDI,Finance
4463,50,9,0.67,51748,1,2,8,25,Master,Commercial,CDI,IT
4464,42,7,0.74,57448,0,1,6,9,Licence,Commercial,CDD,IT
4465,42,25,0.49,60586,0,3,3,18,Bac,Directeur,CDI,Production
4466,44,29,0.75,48202,0,2,0,26,Doctorat,Manager,CDD,Production
4467,27,10,0.23,63399,1,4,6,28,Bac,Technicien,CDD,Ventes
4468,43,19,0.25,48058,1,0,8,9,Bac,Technicien,CDD,IT
4469,59,19,0.25,32630,1,3,5,12,Licence,Technicien,CDD,Production
4470,58,8,0.9,34868,0,1,0,2,Master,Technicien,CDD,Finance
4471,29,7,0.17,66281,1,4,8,21,Master,Commercial,CDI,IT
4472,56,14,0.82,62597,0,3,6,7,Bac,Manager,CDI,Finance
4473,32,33,0.31,37855,1,4,0,9,Doctorat,Directeur,CDI,Finance
4474,45,23,0.52,52660,1,1,3,1,Bac,Technicien,CDD,Ventes
4475,42,32,0.92,59739,0,1,4,0,Doctorat,Commercial,CDD,IT
4476,23,26,0.63,31812,1,0,1,9,Doctorat,Manager,CDD,Finance
4477,40,20,0.29,45270,1,3,2,12,Bac,Commercial,CDI,Ventes
4478,60,4,0.36,51978,0,0,1,0,Bac,Directeur,CDI,RH
4479,49,20,0.93,39531,1,0,3,22,Licence,Directeur,CDI,RH
4480,38,3,0.48,56783,1,0,6,1,Doctorat,Technicien,CDI,Finance
4481,27,15,0.63,41236,1,2,4,24,Bac,Manager,CDI,Finance
4482,40,30,0.51,58093,1,1,6,9,Licence,Manager,CDD,RH
4483,59,25,0.44,32147,0,0,0,3,Doctorat,Commercial,CDD,Production
4484,49,5,0.3,46515,1,2,2,29,Bac,Commercial,CDI,Ventes
4485,23,32,0.72,56270,0,2,1,6,Doctorat,Commercial,CDI,Finance
4486,59,20,0.75,30759,1,2,0,4,Doctorat,Manager,CDI,RH
4487,58,15,0.35,53316,1,0,4,20,Master,Manager,CDI,RH
4488,25,33,0.81,30876,1,2,2,15,Licence,Technicien,CDI,RH
4489,43,14,0.87,41332,0,0,7,6,Master,Directeur,CDD,RH
4490,47,5,0.93,37903,1,3,4,8,Master,Directeur,CDD,RH
4491,57,1,0.25,64130,1,1,4,19,Master,Technicien,CDD,RH
4492,34,23,0.37,37198,0,4,6,24,Bac,Directeur,CDI,Finance
4493,53,27,0.87,65771,0,0,7,8,Master,Directeur,CDD,Ventes
4494,38,0,0.28,43732,1,1,0,10,Master,Commercial,CDD,RH
4495,57,0,0.1,68673,0,0,4,23,Doctorat,Technicien,CDD,RH
4496,40,27,0.88,48487,0,3,8,16,Master,Technicien,CDD,RH
4497,56,19,0.39,29781,1,1,8,25,Doctorat,Directeur,CDD,RH
4498,49,7,0.47,41412,0,1,6,10,Licence,Technicien,CDI,RH
4499,22,0,0.5,59554,1,2,3,26,Doctorat,Commercial,CDI,IT
4500,39,25,0.86,59485,0,0,1,8,Bac,Commercial,CDI,IT
4501,54,24,0.4,54654,0,0,4,18,Master,Manager,CDD,RH
4502,33,9,0.9,61145,1,4,3,7,Bac,Manager,CDI,RH
4503,29,11,0.66,66813,1,2,0,4,Licence,Commercial,CDD,Production
4504,45,6,0.57,44665,1,2,6,5,Bac,Commercial,CDI,Production
4505,37,11,0.39,40926,0,4,2,18,Doctorat,Directeur,CDI,Ventes
4506,25,16,0.32,47303,1,2,5,10,Master,Technicien,CDD,IT
4507,59,4,0.66,40356,1,2,4,22,Doctorat,Manager,CDI,Finance
4508,48,13,0.5,67752,1,3,3,1,Bac,Commercial,CDD,Ventes
4509,30,33,0.92,64362,0,1,2,28,Doctorat,Technicien,CDI,Ventes
4510,37,16,0.54,40624,1,4,8,2,Bac,Commercial,CDI,RH
4511,33,0,0.56,67338,1,3,4,1,Bac,Commercial,CDD,RH
4512,52,14,0.48,55468,0,3,9,12,Bac,Commercial,CDD,Finance
4513,45,18,0.81,58928,1,3,6,10,Bac,Directeur,CDD,Production
4514,35,4,0.48,52790,1,2,3,24,Licence,Directeur,CDD,RH
4515,46,18,0.34,49114,1,4,0,10,Master,Technicien,CDI,IT
4516,55,4,0.88,57094,1,2,1,29,Doctorat,Technicien,CDI,Finance
4517,24,11,0.64,30120,0,2,9,12,Doctorat,Technicien,CDI,Finance
4518,45,18,0.63,63638,1,3,4,29,Doctorat,Manager,CDD,RH
4519,30,11,0.65,28785,1,0,7,18,Bac,Directeur,CDD,Finance
4520,47,11,0.75,28937,1,4,7,23,Bac,Directeur,CDI,Production
4521,41,17,0.38,57969,1,4,7,21,Master,Manager,CDD,RH
4522,31,33,0.13,56287,1,3,8,12,Master,Manager,CDI,Production
4523,40,32,0.83,63880,0,3,1,0,Master,Manager,CDD,Production
4524,24,17,0.22,44297,1,1,3,26,Doctorat,Directeur,CDI,IT
4525,45,28,0.75,50816,1,3,9,12,Master,Technicien,CDI,RH
4526,26,4,0.17,68205,1,2,5,5,Bac,Technicien,CDD,IT
4527,24,24,0.44,32534,0,3,5,7,Master,Directeur,CDI,IT
4528,48,23,0.16,37529,1,4,4,25,Licence,Commercial,CDI,Finance
4529,37,28,0.57,50013,0,0,1,29,Bac,Directeur,CDI,Ventes
4530,36,32,0.69,58089,1,0,7,18,Licence,Technicien,CDI,RH
4531,56,9,0.25,34171,1,2,0,29,Master,Manager,CDI,Production
4532,33,32,0.43,69229,0,0,0,22,Licence,Commercial,CDD,Finance
4533,47,22,0.94,45874,1,3,0,13,Bac,Manager,CDD,IT
4534,55,10,0.5,66809,1,0,8,5,Doctorat,Directeur,CDD,IT
4535,44,23,0.82,49153,0,3,4,16,Bac,Directeur,CDI,RH
4536,52,23,0.93,67157,1,1,1,1,Bac,Directeur,CDI,Finance
4537,41,6,0.98,56429,1,4,0,15,Bac,Commercial,CDI,Production
4538,33,20,0.91,34641,1,2,3,29,Licence,Directeur,CDD,IT
4539,44,19,0.39,51539,0,1,1,26,Bac,Technicien,CDD,Finance
4540,25,9,0.97,53367,0,0,2,4,Bac,Commercial,CDD,Production
4541,44,24,0.83,49726,1,2,1,22,Bac,Technicien,CDI,Finance
4542,22,14,0.85,32677,1,3,7,19,Master,Directeur,CDI,IT
4543,46,5,0.11,33139,0,1,2,5,Licence,Technicien,CDI,IT
4544,23,1,0.96,52696,1,4,1,1,Master,Manager,CDD,Production
4545,51,11,0.8,48513,1,4,5,4,Bac,Manager,CDD,Finance
4546,24,3,0.79,39157,0,1,6,9,Master,Directeur,CDI,IT
4547,42,22,0.17,40832,0,1,8,18,Doctorat,Manager,CDI,Finance
4548,46,12,0.31,64460,0,1,9,0,Bac,Directeur,CDD,RH
4549,41,16,0.97,36205,1,0,3,5,Master,Technicien,CDI,Production
4550,43,30,0.55,33425,1,4,4,24,Bac,Commercial,CDD,Ventes
4551,42,15,0.46,31900,0,4,5,15,Doctorat,Directeur,CDI,Production
4552,54,25,0.86,39811,1,0,2,29,Bac,Manager,CDI,IT
4553,59,27,0.18,36462,1,2,2,29,Bac,Commercial,CDD,Finance
4554,36,0,0.48,66381,1,4,2,9,Master,Directeur,CDI,Production
4555,36,11,0.44,57134,1,2,4,7,Bac,Commercial,CDI,Ventes
4556,46,19,0.41,44906,0,2,5,19,Doctorat,Technicien,CDD,RH
4557,42,1,0.38,30817,1,2,8,23,Doctorat,Technicien,CDD,IT
4558,45,14,0.29,32950,0,4,8,26,Master,Commercial,CDI,Finance
4559,26,21,0.26,63607,1,3,4,20,Bac,Directeur,CDD,RH
4560,27,31,0.68,52273,0,2,7,18,Licence,Commercial,CDD,IT
4561,44,19,0.93,35491,0,3,6,19,Bac,Manager,CDI,Production
4562,25,32,0.56,36014,1,0,3,6,Licence,Directeur,CDI,Production
4563,48,14,0.37,35691,0,3,0,14,Bac,Commercial,CDD,Ventes
4564,39,2,0.24,28442,1,3,2,4,Doctorat,Directeur,CDD,RH
4565,42,28,0.85,50778,1,1,9,3,Doctorat,Manager,CDI,Production
4566,49,26,0.97,58879,0,2,4,18,Bac,Directeur,CDD,Ventes
4567,56,4,0.41,54659,0,4,9,18,Bac,Commercial,CDD,Finance
4568,43,30,0.36,55503,0,1,2,9,Doctorat,Commercial,CDI,Finance
4569,44,21,0.64,37413,0,3,3,21,Bac,Commercial,CDI,RH
4570,24,6,0.8,39641,1,0,8,7,Bac,Technicien,CDD,Finance
4571,31,5,0.51,57899,1,4,8,19,Master,Technicien,CDI,Production
4572,46,25,0.67,54938,0,0,8,0,Master,Manager,CDD,Finance
4573,29,0,0.74,28894,0,3,8,19,Master,Technicien,CDD,Production
4574,32,18,0.96,63021,0,0,0,27,Licence,Technicien,CDI,Ventes
4575,26,6,0.25,57936,1,1,8,20,Doctorat,Manager,CDI,Production
4576,58,11,1.0,58760,0,0,1,23,Bac,Directeur,CDD,Production
4577,59,19,0.45,62778,1,1,7,29,Doctorat,Directeur,CDI,RH
4578,50,22,0.75,51241,1,2,8,12,Bac,Manager,CDD,Finance
4579,26,24,0.62,56766,0,4,7,6,Bac,Manager,CDI,Production
4580,30,29,0.54,49019,1,0,8,1,Doctorat,Commercial,CDI,RH
4581,23,28,0.73,55791,1,1,4,8,Licence,Directeur,CDD,RH
4582,22,30,0.46,52192,1,3,9,18,Licence,Technicien,CDD,RH
4583,51,17,0.21,67765,0,3,6,8,Licence,Commercial,CDI,IT
4584,32,18,0.54,57180,0,1,2,16,Licence,Directeur,CDI,RH
4585,49,3,0.57,65601,1,4,3,24,Master,Technicien,CDI,RH
4586,33,0,0.28,57899,0,2,3,22,Doctorat,Technicien,CDD,Production
4587,60,14,0.94,63702,1,2,9,17,Licence,Manager,CDI,RH
4588,47,7,0.3,40571,0,4,3,9,Licence,Technicien,CDD,RH
4589,34,14,0.47,28371,1,0,7,22,Licence,Manager,CDD,IT
4590,29,14,0.24,58193,0,1,1,0,Licence,Technicien,CDI,IT
4591,49,21,0.58,43386,0,2,1,10,Master,Directeur,CDI,RH
4592,51,17,0.38,67766,1,4,4,18,Bac,Technicien,CDD,RH
4593,30,15,0.54,42464,0,2,5,22,Licence,Directeur,CDD,Production
4594,60,1,0.3,45787,1,2,3,18,Master,Manager,CDI,Production
4595,52,19,0.15,48986,0,0,6,1,Master,Commercial,CDD,IT
4596,42,15,0.8,56651,0,2,9,4,Master,Manager,CDI,Production
4597,55,2,0.68,49057,0,1,3,2,Bac,Commercial,CDI,Finance
4598,52,29,0.41,57872,0,4,7,12,Doctorat,Technicien,CDI,Ventes
4599,46,1,0.14,38712,1,0,1,24,Licence,Directeur,CDD,IT
4600,33,25,0.88,45391,1,0,9,6,Bac,Technicien,CDD,IT
4601,22,4,0.25,55922,1,4,3,10,Master,Manager,CDD,Production
4602,43,1,0.94,28667,1,1,6,16,Bac,Directeur,CDD,Ventes
4603,58,19,0.53,44325,0,2,4,0,Doctorat,Manager,CDI,Ventes
4604,22,33,0.41,29446,0,2,9,21,Master,Commercial,CDD,RH
4605,22,33,0.77,43890,1,1,1,3,Doctorat,Manager,CDD,IT
4606,42,19,0.89,54483,1,3,2,0,Doctorat,Technicien,CDI,RH
4607,36,24,0.43,54943,1,4,3,8,Master,Technicien,CDD,Production
4608,38,19,0.47,54681,1,1,4,29,Licence,Technicien,CDD,Ventes
4609,43,24,0.49,65136,0,2,6,17,Doctorat,Commercial,CDI,RH
4610,59,13,0.93,66085,1,4,2,16,Master,Technicien,CDD,Ventes
4611,56,11,0.72,63797,0,4,8,18,Bac,Manager,CDD,RH
4612,37,4,0.32,69000,0,2,9,14,Bac,Commercial,CDD,RH
4613,29,1,0.27,41025,0,1,2,9,Doctorat,Manager,CDD,Ventes
4614,38,15,0.31,57940,0,3,4,11,Master,Directeur,CDD,Production
4615,38,29,0.34,50763,0,4,4,15,Doctorat,Technicien,CDD,Finance
4616,47,23,0.31,52701,0,4,6,11,Licence,Directeur,CDI,Finance
4617,34,29,0.69,45161,0,4,5,0,Bac,Technicien,CDD,IT
4618,38,10,0.2,69795,1,1,2,12,Licence,Commercial,CDI,Finance
4619,59,13,0.45,53454,1,4,0,3,Doctorat,Commercial,CDI,Ventes
4620,38,22,0.66,65257,0,2,5,19,Licence,Directeur,CDI,IT
4621,35,15,0.36,41115,1,2,5,21,Licence,Directeur,CDD,Finance
4622,27,20,0.16,67038,0,0,3,11,Doctorat,Technicien,CDI,Finance
4623,56,3,0.17,37028,1,4,1,18,Doctorat,Commercial,CDI,RH
4624,35,32,0.21,69484,1,3,8,28,Doctorat,Technicien,CDD,RH
4625,29,13,0.85,35688,1,0,5,14,Licence,Manager,CDD,Finance
4626,36,18,0.69,65009,1,4,0,8,Master,Manager,CDI,IT
4627,48,4,0.16,69694,1,4,7,21,Master,Technicien,CDI,Ventes
4628,34,30,0.45,51255,1,1,9,29,Master,Technicien,CDD,Finance
4629,52,17,0.35,42211,1,1,6,6,Licence,Technicien,CDD,Ventes
4630,56,30,0.62,44552,1,2,5,5,Bac,Technicien,CDI,IT
4631,27,29,0.57,69259,0,0,0,8,Bac,Directeur,CDD,Production
4632,26,20,0.53,39513,0,0,9,17,Doctorat,Directeur,CDD,IT
4633,43,29,0.38,33033,0,0,4,26,Master,Directeur,CDI,Production
4634,44,3,0.22,28521,1,2,3,29,Bac,Directeur,CDD,RH
4635,46,4,0.77,58824,0,3,6,7,Master,Manager,CDI,Ventes
4636,55,9,0.89,41256,0,3,1,20,Licence,Technicien,CDD,RH
4637,47,26,0.95,54293,1,3,0,17,Doctorat,Directeur,CDD,Ventes
4638,26,15,0.15,58607,0,0,6,12,Doctorat,Directeur,CDI,IT
4639,47,29,0.77,40793,0,4,7,6,Doctorat,Commercial,CDD,Finance
4640,41,12,0.75,52877,1,0,4,11,Doctorat,Commercial,CDI,Finance
4641,27,20,0.95,69612,1,4,7,4,Doctorat,Technicien,CDD,Production
4642,27,14,0.33,64069,0,1,3,15,Doctorat,Directeur,CDI,Finance
4643,39,19,0.77,48543,1,2,7,7,Doctorat,Directeur,CDI,Ventes
4644,25,19,0.15,55213,1,3,2,29,Master,Manager,CDD,Finance
4645,38,4,0.67,46663,0,0,6,25,Bac,Directeur,CDI,RH
4646,35,31,0.42,56990,1,0,5,26,Master,Technicien,CDD,Finance
4647,35,5,0.79,62449,0,1,0,21,Master,Commercial,CDD,RH
4648,34,29,0.88,41116,1,4,4,6,Bac,Commercial,CDI,Production
4649,28,25,0.43,60859,1,3,3,26,Master,Directeur,CDI,Production
4650,36,12,0.57,31706,0,2,5,27,Doctorat,Manager,CDI,IT
4651,40,28,0.21,44147,1,4,8,0,Master,Manager,CDI,IT
4652,56,4,0.48,61728,1,4,3,1,Doctorat,Technicien,CDI,IT
4653,38,24,0.42,48543,0,3,1,8,Bac,Manager,CDD,RH
4654,56,12,0.26,61611,1,2,7,14,Master,Directeur,CDD,IT
4655,40,23,0.91,36895,1,3,0,6,Licence,Technicien,CDI,Production
4656,41,30,0.23,50412,1,3,5,6,Master,Directeur,CDI,Finance
4657,57,19,0.67,61014,1,0,3,19,Bac,Technicien,CDD,RH
4658,56,7,0.9,41251,0,2,5,12,Licence,Manager,CDD,IT
4659,53,8,0.92,33109,1,4,2,28,Doctorat,Manager,CDD,IT
4660,45,20,0.81,52632,1,3,8,3,Licence,Directeur,CDI,Production
4661,38,19,0.26,57740,1,1,2,18,Doctorat,Commercial,CDI,Finance
4662,28,14,0.84,40151,1,2,2,9,Bac,Manager,CDI,Ventes
4663,22,25,0.35,57733,1,1,4,3,Doctorat,Commercial,CDD,Finance
4664,56,10,0.93,34325,0,4,6,11,Bac,Directeur,CDD,IT
4665,53,10,0.74,50691,1,2,5,25,Master,Manager,CDI,IT
4666,57,26,0.81,57428,0,0,6,21,Licence,Manager,CDI,Finance
4667,34,29,0.18,38050,0,2,8,26,Licence,Commercial,CDI,Finance
4668,27,18,0.62,29912,0,4,2,2,Licence,Directeur,CDD,Production
4669,35,33,0.84,64989,0,0,4,25,Doctorat,Commercial,CDD,Ventes
4670,58,22,0.88,35374,1,4,4,7,Bac,Manager,CDI,RH
4671,36,0,0.13,61034,0,2,2,16,Master,Technicien,CDI,RH
4672,25,2,0.95,47866,1,4,9,5,Bac,Manager,CDD,Ventes
4673,37,2,0.14,54256,1,2,8,12,Licence,Commercial,CDD,Production
4674,49,27,0.65,55769,0,0,8,17,Doctorat,Technicien,CDI,Finance
4675,37,13,0.72,38198,0,2,5,15,Master,Commercial,CDD,IT
4676,25,29,0.2,57281,1,4,4,10,Master,Technicien,CDD,Ventes
4677,47,4,0.14,32564,0,4,3,13,Doctorat,Technicien,CDI,Production
4678,49,14,0.81,64996,1,4,3,0,Bac,Commercial,CDD,Ventes
4679,53,13,0.45,35155,0,1,4,11,Doctorat,Commercial,CDI,IT
4680,23,13,0.2,61085,1,1,1,19,Licence,Technicien,CDD,RH
4681,52,7,0.79,28710,1,1,7,27,Licence,Technicien,CDD,Finance
4682,24,7,0.86,39388,0,3,6,28,Licence,Manager,CDI,Production
4683,29,18,0.63,36642,0,2,6,5,Master,Commercial,CDI,RH
4684,45,31,0.25,54457,0,1,0,6,Licence,Manager,CDI,IT
4685,36,30,0.11,46127,0,4,7,10,Bac,Directeur,CDI,Ventes
4686,52,28,0.73,62091,1,4,0,0,Master,Commercial,CDI,Production
4687,30,10,0.6,39752,0,1,8,2,Bac,Directeur,CDI,Production
4688,60,12,0.69,32237,1,1,5,21,Master,Directeur,CDI,RH
4689,23,26,0.83,31051,1,4,7,12,Bac,Commercial,CDI,RH
4690,29,18,0.49,58169,1,1,0,28,Licence,Directeur,CDI,IT
4691,28,25,0.21,49048,1,3,5,5,Master,Technicien,CDD,RH
4692,60,8,0.95,47088,0,3,0,9,Bac,Manager,CDI,Production
4693,37,27,0.59,33675,0,3,2,21,Master,Technicien,CDD,Finance
4694,56,31,0.65,67555,1,0,1,6,Master,Directeur,CDI,IT
4695,51,2,0.94,30640,1,3,1,10,Licence,Technicien,CDD,IT
4696,31,31,0.94,40317,0,4,3,22,Master,Commercial,CDI,Finance
4697,59,4,0.61,68144,0,0,6,27,Doctorat,Directeur,CDI,IT
4698,39,7,0.37,68906,1,4,2,25,Bac,Commercial,CDI,IT
4699,26,13,1.0,66130,1,4,6,14,Doctorat,Directeur,CDI,RH
4700,50,2,0.71,61462,1,1,8,23,Master,Directeur,CDD,IT
4701,60,23,0.47,48637,0,2,3,10,Bac,Commercial,CDD,Production
4702,55,12,0.6,38385,0,3,6,17,Doctorat,Directeur,CDD,RH
4703,44,28,0.47,43201,0,2,0,25,Doctorat,Manager,CDD,Ventes
4704,26,7,0.9,62536,1,2,1,29,Licence,Commercial,CDI,Production
4705,51,30,0.53,52667,0,1,7,0,Doctorat,Directeur,CDD,Ventes
4706,27,25,0.84,28171,1,2,2,25,Master,Manager,CDD,RH
4707,25,17,0.86,63517,0,3,4,13,Bac,Manager,CDI,Production
4708,50,17,0.84,63870,1,0,7,28,Master,Directeur,CDD,RH
4709,44,6,0.75,65982,0,4,4,22,Doctorat,Manager,CDI,Ventes
4710,27,15,0.87,60844,1,3,0,11,Master,Directeur,CDI,Finance
4711,53,32,0.45,46582,1,1,1,0,Doctorat,Directeur,CDI,IT
4712,39,2,0.2,32237,1,0,9,17,Licence,Directeur,CDI,Finance
4713,36,3,0.86,58465,0,1,2,16,Master,Directeur,CDD,Finance
4714,53,3,0.55,34027,0,3,9,13,Master,Manager,CDD,RH
4715,30,8,0.21,41241,1,4,1,11,Licence,Technicien,CDD,RH
4716,58,16,0.2,38367,1,2,8,27,Master,Commercial,CDI,IT
4717,31,16,0.24,55483,1,2,4,0,Doctorat,Technicien,CDD,Finance
4718,41,32,0.78,43031,1,1,0,18,Licence,Directeur,CDI,Production
4719,27,19,0.74,63312,1,0,7,3,Master,Directeur,CDD,RH
4720,24,13,0.28,60023,1,4,2,4,Doctorat,Directeur,CDD,Finance
4721,32,21,0.86,56188,1,1,8,4,Doctorat,Technicien,CDI,Ventes
4722,38,26,0.35,63625,1,4,8,1,Bac,Commercial,CDD,RH
4723,53,2,0.81,62321,1,1,5,10,Bac,Technicien,CDD,IT
4724,25,23,0.54,34274,0,0,3,2,Bac,Commercial,CDD,Finance
4725,25,29,0.76,40556,1,3,8,29,Licence,Directeur,CDD,RH
4726,38,7,0.44,69921,1,2,8,7,Doctorat,Manager,CDI,IT
4727,40,21,0.41,62395,1,4,1,1,Licence,Manager,CDD,IT
4728,26,24,0.86,54543,1,4,9,3,Licence,Technicien,CDI,Ventes
4729,53,9,0.13,39523,0,0,5,6,Licence,Manager,CDI,IT
